Customer_Id,Recency,Frequency,Monetary,Churn,Predicted_Churn
14821,366,1,48.8,1,1
14823,179,3,321.43,1,0
14824,9,4,1127.71,0,0
14825,3,12,2221.01,0,0
14828,196,3,2139.76,1,0
14829,28,4,697.55,0,0
14830,52,1,188.88,0,1
14834,17,6,1720.3,0,0
14836,9,3,102.45,0,0
14837,89,4,1649.5,0,0
14840,267,1,62.85,1,1
14841,52,6,3295.76,0,0
14842,43,4,2824.69,0,0
14844,63,4,3189.81,0,0
14847,148,1,309.4,1,1
14849,21,25,7930.54,0,0
14850,311,1,325.75,1,1
14851,22,2,511.35,0,0
14852,57,6,2836.69,0,0
14853,23,2,475.8,0,0
14854,77,7,2740.03,0,0
14855,118,2,645.65,1,0
14856,35,3,1290.53,0,0
14857,59,2,1173.12,0,0
14859,12,4,1353.74,0,0
14860,18,1,170.32,0,1
14861,51,1,125.79,0,1
14862,25,2,841.2,0,0
14863,28,1,266.76,0,1
14865,6,2,52.2,0,0
14866,10,12,14389.9,0,0
14867,185,3,710.28,1,0
14868,2,8,2953.59,0,0
14869,8,2,721.45,0,0
14870,261,1,327.25,1,1
14871,2,4,501.28,0,0
14873,209,1,519.68,1,1
14875,107,2,1465.32,1,0
14878,12,9,1476.09,0,0
14880,76,3,690.59,0,0
14881,19,1,255.4,0,1
14882,26,2,589.7,0,0
14883,18,6,761.59,0,0
14885,131,1,765.32,1,1
14886,252,1,364.8,1,1
14887,78,1,1862,0,1
14888,206,1,369.2,1,1
14889,335,1,135.9,1,1
14890,253,1,125.65,1,1
14891,147,2,554.38,1,0
14893,9,2,1237.85,0,0
14894,84,1,655.75,0,1
14895,7,20,11138.71,0,0
14896,204,2,468.77,1,0
14897,7,4,1366.38,0,0
14898,22,6,1269.31,0,0
14901,10,9,1421.29,0,0
14902,25,1,332.66,0,1
14903,20,5,2795.33,0,0
14904,1,2,1025.44,0,0
14905,157,2,616.15,1,0
14907,2,7,3501.1,0,0
14908,73,1,277.8,0,1
14910,2,4,434.35,0,0
14911,0,201,143711.17,0,0
14912,16,2,867.85,0,0
14913,35,4,1227.43,0,0
14915,90,2,307.48,0,0
14916,70,4,1268.98,0,0
14918,115,2,1610.15,1,0
14920,212,2,977.77,1,0
14921,29,2,1316.07,0,0
14923,50,1,749.1,0,1
14924,245,1,310.05,1,1
14929,31,1,223.88,0,1
14930,108,3,2362.96,1,0
14931,4,5,1257.68,0,0
14932,365,1,363.53,1,1
14934,81,2,1890.94,0,0
14935,296,1,1784.71,1,1
14936,33,8,8137.02,0,0
14937,56,3,1621.88,0,0
14944,29,12,5900.25,0,0
14946,13,1,100.9,0,1
14947,71,2,290.82,0,0
14948,22,6,1101.97,0,0
14950,18,1,371.2,0,1
14951,78,1,311.69,0,1
14952,59,11,8099.49,0,0
14953,24,1,285.67,0,1
14954,11,1,294.85,0,1
14957,252,1,58.49,1,1
14958,146,3,483.73,1,0
14959,63,4,695.42,0,0
14960,7,2,221.27,0,0
14961,10,9,7044.68,0,0
14962,270,1,126.7,1,1
14963,9,5,1472.34,0,0
14964,246,1,206.21,1,1
14965,95,2,596.09,1,0
14966,14,1,183.02,0,1
14967,49,1,463.8,0,1
14968,29,1,147.59,0,1
14970,67,4,1592.06,0,0
14971,34,3,1097.98,0,0
14972,127,1,114.77,1,1
14973,106,3,1314.45,1,0
14974,36,1,89.94,0,1
14975,56,1,279.94,0,1
14976,56,7,790.86,0,0
14978,71,5,1921.37,0,0
14981,245,1,102.12,1,1
14984,18,2,202.37,0,0
14985,197,2,292.01,1,0
14987,15,2,326.4,0,0
14988,211,1,334.54,1,1
14995,38,2,231.98,0,0
14997,45,3,546.2,0,0
14998,169,2,414.87,1,0
15000,47,1,490.52,0,1
15002,115,4,1641.76,1,0
15004,146,1,1220.77,1,1
15005,15,28,6295.37,0,0
15006,50,1,480.38,0,1
15007,158,1,156.91,1,1
15009,11,3,1259.43,0,0
15010,35,1,308.94,0,1
15012,53,2,405.04,0,0
15014,42,2,257.67,0,0
15016,172,1,170.04,1,1
15017,33,1,125.58,0,1
15018,38,3,496.21,0,0
15019,266,1,252.81,1,1
15021,8,9,1871.77,0,0
15022,11,4,852.39,0,0
15023,2,11,6720.41,0,0
15024,9,10,1636.43,0,0
15025,32,1,361.96,0,1
15026,79,3,469,0,0
15027,30,4,1066.15,0,0
15028,7,4,627.13,0,0
15030,71,2,518.28,0,0
15031,3,4,653.19,0,0
15032,255,3,4959.1,1,0
15033,4,10,2557.18,0,0
15034,15,8,4274.16,0,0
15035,89,1,252.73,0,1
15036,71,3,429.56,0,0
15038,58,6,685.74,0,0
15039,9,47,19766.59,0,0
15041,169,1,179.93,1,1
15042,198,1,135.93,1,1
15043,30,1,537,0,1
15044,18,17,7634.73,0,0
15045,151,2,735.66,1,0
15046,8,15,5090.42,0,0
15047,269,1,343.62,1,1
15048,64,4,381,0,0
15049,273,1,121.17,1,1
15050,24,3,1737.69,0,0
15051,22,3,1383.36,0,0
15052,318,1,207.73,1,1
15053,4,3,693.95,0,0
15054,11,2,302.1,0,0
15057,274,2,1489.5,1,0
15058,24,11,2102.54,0,0
15059,40,9,1337.72,0,0
15060,7,4,294.25,0,0
15061,3,48,54534.14,0,0
15062,70,4,987.86,0,0
15063,212,1,370.8,1,1
15065,37,4,3158.13,0,0
15066,52,1,893.59,0,1
15067,77,3,1744.76,0,0
15068,45,2,553.36,0,0
15069,178,1,1109.53,1,1
15070,372,1,106.2,1,1
15071,93,2,982.07,1,0
15073,9,3,1043.41,0,0
15074,104,1,735.67,1,1
15075,77,1,773.03,0,1
15076,172,1,880.85,1,1
15078,6,32,9743.11,0,0
15079,212,4,895.61,1,0
15081,21,5,504.8,0,0
15083,256,1,88.2,1,1
15087,281,1,306.94,1,1
15088,20,2,1160.07,0,0
15089,9,6,2420.84,0,0
15090,307,1,381.32,1,1
15091,67,1,480.71,0,1
15092,214,2,457.81,1,0
15093,17,6,4597.02,0,0
15095,103,4,1370.6,1,0
15096,42,1,219.39,0,1
15097,3,1,248.08,0,1
15098,181,3,39916.5,1,0
15099,83,1,410.48,0,1
15100,333,3,876,1,0
15101,8,2,317.53,0,0
15103,30,2,703.36,0,0
15104,196,2,993.54,1,0
15105,17,7,2298.93,0,0
15106,17,5,1422.52,0,0
15107,310,6,319.5,1,0
15108,141,4,1300.25,1,0
15109,245,1,484.95,1,1
15110,23,4,996.1,0,0
15111,28,3,1567.48,0,0
15113,9,3,3509.43,0,0
15114,29,10,2760.56,0,0
15115,17,1,340.11,0,1
15116,17,4,1352.75,0,0
15117,14,5,1551.78,0,0
15118,133,1,244.8,1,1
15119,245,1,266.4,1,1
15120,133,1,358.82,1,1
15121,49,2,457.72,0,0
15122,113,3,1633.78,1,0
15123,6,2,2199.31,0,0
15124,22,2,184.19,0,0
15125,24,15,11528.48,0,0
15127,65,1,406.53,0,1
15128,59,4,1471,0,0
15129,49,11,3447.4,0,0
15130,169,1,330.11,1,1
15132,17,5,977.93,0,0
15133,127,3,982.42,1,0
15134,14,8,1387.99,0,0
15135,238,1,139.05,1,1
15136,2,4,1286.7,0,0
15139,239,2,178.96,1,0
15140,51,7,2354.25,0,0
15142,45,1,498.74,0,1
15143,225,1,259.45,1,1
15144,7,17,6580.44,0,0
15145,3,4,1194.73,0,0
15146,164,2,1327.16,1,0
15147,239,1,623.5,1,1
15148,10,1,301.29,0,1
15149,133,1,520.8,1,1
15150,16,10,5291.33,0,0
15152,9,13,4745.69,0,0
15153,30,1,329.25,0,1
15154,74,1,254.28,0,1
15156,0,3,961.49,0,0
15157,3,3,1936.07,0,0
15158,44,1,401.4,0,1
15159,1,30,18641.01,0,0
15160,356,1,158.16,1,1
15163,17,2,304.47,0,0
15164,68,3,824.58,0,0
15165,372,1,487.75,1,1
15167,320,1,158.8,1,1
15168,25,1,106.56,0,1
15171,330,1,1289.5,1,1
15172,8,5,1624.05,0,0
15174,322,1,135.75,1,1
15175,71,1,224.14,0,1
15178,259,1,40.5,1,1
15179,17,5,2206.95,0,0
15180,366,1,87.5,1,1
15181,65,3,689.48,0,0
15182,153,2,622.85,1,0
15184,28,2,402.2,0,0
15185,69,1,310.62,0,1
15186,13,2,411.41,0,0
15187,1,16,4777.18,0,0
15189,0,41,16225.39,0,0
15192,119,3,1044.32,1,0
15193,60,1,499.32,0,1
15194,2,15,7616.53,0,0
15195,2,1,3861,0,1
15197,10,3,1079.61,0,0
15198,91,2,193.64,1,0
15199,58,4,1268.7,0,0
15201,86,5,1236.54,0,0
15203,25,6,1827.8,0,0
15204,356,1,316.58,1,1
15205,84,2,653.24,0,0
15206,9,4,420.3,0,0
15208,0,5,870.12,0,0
15210,224,1,331.18,1,1
15211,59,2,894.41,0,0
15212,240,1,101.8,1,1
15213,318,2,328.35,1,0
15214,1,8,1661.44,0,0
15215,46,3,734.94,0,0
15216,87,1,96.6,0,1
15218,10,11,5756.89,0,0
15219,175,1,305.75,1,1
15220,51,6,1778.96,0,0
15221,365,1,403.25,1,1
15222,318,1,585,1,1
15223,225,2,755.75,1,0
15224,357,2,322.08,1,0
15225,233,1,409.4,1,1
15226,310,1,154.41,1,1
15227,36,5,1219.4,0,0
15228,65,4,3386.71,0,0
15230,238,2,429.6,1,0
15232,112,2,612.06,1,0
15234,276,1,197,1,1
15235,217,12,2247.51,1,0
15236,298,1,321.05,1,1
15237,1,4,1412.32,0,0
15238,28,3,1071.99,0,0
15239,9,2,780.59,0,0
15240,44,5,1706.57,0,0
15241,66,8,1756.44,0,0
15243,73,1,316.68,0,1
15244,64,2,631.57,0,0
15245,133,3,2515.84,1,0
15246,237,2,514.15,1,0
15247,121,1,356,1,1
15249,31,13,6688.46,0,0
15251,8,11,10484.99,0,0
15252,35,2,740.78,0,0
15253,15,5,918.2,0,0
15254,126,1,300.36,1,1
15255,66,1,890.85,0,1
15256,148,1,98.45,1,1
15257,282,1,317.15,1,1
15258,168,2,623.16,1,0
15260,99,7,1810.77,1,0
15261,134,1,254.82,1,1
15262,323,1,178.95,1,1
15263,106,1,156.51,1,1
15264,63,1,393.74,0,1
15265,150,2,1506.12,1,0
15266,337,1,119.3,1,1
15267,21,5,1717.36,0,0
15269,23,1,408.8,0,1
15270,15,7,2379.49,0,0
15271,6,15,2493.34,0,0
15272,56,2,721.94,0,0
15274,3,2,716.57,0,0
15275,37,1,615.14,0,1
15276,65,1,128.63,0,1
15277,46,1,255.9,0,1
15279,354,1,290.51,1,1
15280,171,1,113.12,1,1
15281,58,9,2332.15,0,0
15286,49,1,240.55,0,1
15287,21,2,486.69,0,0
15288,42,5,2306.52,0,0
15289,28,3,939.78,0,0
15290,4,18,7943.22,0,0
15291,25,15,4668.3,0,0
15292,200,1,178.39,1,1
15296,50,6,3672.86,0,0
15297,9,3,641.94,0,0
15298,1,12,4799.9,0,0
15299,66,7,4507.01,0,0
15300,63,1,496.44,0,1
15301,50,12,5049.95,0,0
15303,289,1,574.02,1,1
15304,60,8,694.4,0,0
15306,63,3,1174.35,0,0
15307,95,1,205.3,1,1
15308,273,1,310.47,1,1
15311,0,91,60632.75,0,0
15312,74,4,924.85,0,0
15313,109,1,52,1,1
15314,198,1,327.97,1,1
15315,63,2,570.5,0,0
15316,326,1,165,1,1
15318,3,1,312.62,0,1
15319,283,1,204.5,1,1
15320,43,1,267.13,0,1
15321,70,3,2748.31,0,0
15322,85,1,679.68,0,1
15325,103,1,161.74,1,1
15326,333,1,311.71,1,1
15327,52,1,208.75,0,1
15329,38,3,1049.7,0,0
15330,31,2,714.96,0,0
15332,365,4,1661.06,1,0
15333,207,1,1028.56,1,1
15334,156,3,350.82,1,0
15335,53,1,170.22,0,1
15339,65,2,574.07,0,0
15341,80,1,2020.52,0,1
15342,129,1,406.09,1,1
15343,86,1,364.5,0,1
15344,0,3,563.94,0,0
15345,45,1,393.54,0,1
15346,332,1,252.42,1,1
15347,365,1,201.6,1,1
15348,71,1,158.04,0,1
15349,157,2,463.91,1,0
15350,372,1,115.65,1,1
15351,11,7,1934.66,0,0
15353,254,2,770.12,1,0
15355,28,2,277.05,0,0
15356,30,10,2718.03,0,0
15358,4,22,8347.2,0,0
15360,39,1,427.93,0,1
15361,361,1,418.92,1,1
15363,372,1,326,1,1
15364,95,2,913.19,1,0
15365,25,7,2314.32,0,0
15366,74,2,602.51,0,0
15367,56,4,1877.59,0,0
15368,20,1,446.94,0,1
15370,40,7,2386.05,0,0
15372,136,1,2007.4,1,1
15373,7,12,2415.91,0,0
15374,128,1,168,1,1
15376,39,3,1221.56,0,0
15379,168,7,3703.29,1,0
15380,8,5,1690.26,0,0
15381,213,2,596.85,1,0
15382,14,6,5955.71,0,0
15384,169,2,642.41,1,0
15385,39,1,316.88,0,1
15386,185,1,394.14,1,1
15388,269,1,140.54,1,1
15389,171,1,500,1,1
15392,4,4,1535.53,0,0
15393,15,2,231.86,0,0
15394,9,4,2183.54,0,0
15395,325,1,107.45,1,1
15396,112,1,288.18,1,1
15397,289,1,94,1,1
15398,15,2,1345.53,0,0
15399,0,3,815.77,0,0
15400,91,5,716.2,1,0
15402,148,2,626.77,1,0
15405,188,1,349.1,1,1
15406,30,2,510.71,0,0
15407,33,4,1046.74,0,0
15408,263,1,267.18,1,1
15410,83,8,3450.84,0,0
15411,25,4,1348.93,0,0
15412,170,1,190.53,1,1
15414,9,3,774.9,0,0
15415,312,1,559.61,1,1
15416,64,4,3984.32,0,0
15417,84,1,508.8,0,1
15419,24,1,135.86,0,1
15421,58,4,950.36,0,0
15422,322,2,97.7,1,0
15423,37,1,43.5,0,1
15424,253,2,383.34,1,0
15426,18,5,1404.07,0,0
15427,32,3,1430.54,0,0
15428,14,1,93.78,0,1
15429,26,2,397.35,0,0
15432,22,1,171.19,0,1
15433,213,2,533.3,1,0
15434,7,5,1041.48,0,0
15435,21,1,149.29,0,1
15436,11,3,1067.75,0,0
15437,261,1,200.16,1,1
15438,130,1,156.58,1,1
15440,54,3,383.68,0,0
15442,248,1,594,1,1
15443,1,7,3213.59,0,0
15444,8,2,1411.21,0,0
15445,263,1,113.5,1,1
15447,330,1,155.17,1,1
15448,312,1,494.64,1,1
15449,25,3,974.52,0,0
15450,29,1,429.84,0,1
15452,29,3,528.48,0,0
15453,1,7,1371.77,0,0
15454,361,1,179.1,1,1
15456,282,3,434.59,1,0
15457,261,1,237.07,1,1
15458,24,1,161.64,0,1
15460,353,1,214.26,1,1
15462,93,3,234.6,1,0
15463,28,1,126.14,0,1
15464,337,1,1044.65,1,1
15465,19,18,7354.62,0,0
15466,84,1,334.53,0,1
15467,8,3,524.88,0,0
15468,50,2,467.51,0,0
15469,49,2,538.55,0,0
15471,1,1,454.48,0,1
15472,112,1,371.56,1,1
15473,13,7,1771.2,0,0
15475,76,1,454.11,0,1
15478,39,2,1399.92,0,0
15480,115,1,905.5,1,1
15482,15,12,10879.76,0,0
15483,160,4,225.26,1,0
15484,0,4,3590.41,0,0
15485,29,3,2564.5,0,0
15488,92,1,91.32,1,1
15489,22,3,1134.28,0,0
15491,94,6,3100.09,1,0
15492,27,2,659.46,0,0
15493,32,5,1953.41,0,0
15494,20,2,1280.58,0,0
15497,17,2,1262.2,0,0
15498,2,27,13316.4,0,0
15500,7,4,1131.56,0,0
15502,15,12,10384.93,0,0
15503,362,1,141.04,1,1
15504,80,1,52.83,0,1
15505,52,5,3610.96,0,0
15506,22,3,972.08,0,0
15507,171,1,475.86,1,1
15508,188,6,1000.27,1,0
15510,330,1,250,1,1
15511,11,5,900.53,0,0
15512,155,2,121,1,0
15513,32,19,14758.22,0,0
15514,11,11,4023.72,0,0
15516,44,3,62.43,0,0
15517,232,1,267.03,1,1
15518,63,8,1921.55,0,0
15520,1,1,343.5,0,1
15521,39,8,3000.2,0,0
15522,32,2,397.99,0,0
15523,83,1,412.01,0,1
15524,24,1,440,0,1
15525,1,3,734.37,0,0
15526,32,2,148.44,0,0
15527,18,8,2428.53,0,0
15528,253,1,229.33,1,1
15529,22,11,3962.6,0,0
15530,21,4,1497.31,0,0
15531,7,2,1972.39,0,0
15532,24,4,1564.73,0,0
15533,18,3,807.57,0,0
15535,172,4,502.9,1,0
15537,162,1,110.92,1,1
15539,6,1,538.46,0,1
15540,10,1,213.3,0,1
15541,113,1,85.13,1,1
15543,287,1,127.86,1,1
15544,8,9,3546.71,0,0
15545,53,2,288.97,0,0
15547,6,14,4910.6,0,0
15549,76,3,1681.46,0,0
15550,3,4,575.63,0,0
15551,36,1,436.06,0,1
15552,216,1,90.12,1,1
15553,59,1,428.93,0,1
15554,277,1,217.2,1,1
15555,11,16,4794.86,0,0
15556,23,1,279.77,0,1
15557,28,1,468.91,0,1
15561,11,4,800.59,0,0
15562,351,1,134.55,1,1
15563,21,4,1400.44,0,0
15565,49,2,173.16,0,0
15567,18,1,186.01,0,1
15568,2,3,758.29,0,0
15569,103,5,1375.71,1,0
15570,6,12,4148.82,0,0
15571,11,4,650.43,0,0
15572,4,7,2533.42,0,0
15573,31,2,591.19,0,0
15574,177,4,675.64,1,0
15576,37,1,921.37,0,1
15577,150,3,258.88,1,0
15578,161,1,127.1,1,1
15579,68,2,327.6,0,0
15581,120,13,3675.77,1,0
15582,24,3,682.91,0,0
15584,23,4,720.86,0,0
15585,176,1,455.3,1,1
15587,49,4,913.68,0,0
15589,255,3,478.53,1,0
15592,46,1,388.58,0,1
15593,70,1,199.8,0,1
15594,15,5,1771.78,0,0
15596,100,5,1406.59,1,0
15597,34,1,324.57,0,1
15598,52,1,240.68,0,1
15599,26,2,761.74,0,0
15601,10,14,6776.56,0,0
15602,7,9,1297.87,0,0
15603,78,1,48.48,0,1
15604,51,1,216.39,0,1
15605,35,5,1198.23,0,0
15606,60,9,2920.16,0,0
15607,336,1,104.76,1,1
15608,27,4,1093.68,0,0
15609,183,1,298.48,1,1
15610,51,1,112.46,0,1
15611,9,13,1591.45,0,0
15612,35,2,195.15,0,0
15615,9,23,10399.74,0,0
15618,32,4,776.851,0,0
15619,10,1,336.4,0,1
15620,56,3,1553.18,0,0
15621,3,4,1293.03,0,0
15622,42,9,3709.56,0,0
15623,140,1,301.03,1,1
15624,116,4,588.13,1,0
15625,103,4,1534.26,1,0
15626,74,2,675.8,0,0
15628,4,9,2870.24,0,0
15630,44,2,1186.35,0,0
15632,15,8,3285.31,0,0
15634,16,1,243.55,0,1
15636,89,2,724.76,0,0
15637,52,1,223.36,0,1
15639,133,1,425.32,1,1
15640,3,15,12416.11,0,0
15641,104,4,1887.2,1,0
15643,191,3,664,1,0
15644,165,4,803.54,1,0
15645,18,1,612.01,0,1
15646,157,3,447.64,1,0
15648,203,2,639.5,1,0
15649,335,2,816,1,0
15651,36,3,646.3,0,0
15652,90,1,337.74,0,1
15653,92,2,877.44,1,0
15654,8,2,922.53,0,0
15655,242,1,560.67,1,1
15656,44,4,748.5,0,0
15657,22,1,30,0,1
15658,189,5,1024.1,1,0
15659,43,1,306.45,0,1
15660,24,9,1600.86,0,0
15661,316,2,309.8,1,0
15663,105,1,138.14,1,1
15664,50,1,386.43,0,1
15665,167,2,2222.21,1,0
15667,39,1,301.32,0,1
15668,217,1,76.32,1,1
15669,39,4,684.34,0,0
15670,296,1,173.05,1,1
15671,18,7,2657.13,0,0
15673,87,4,2726.23,0,0
15674,72,5,2446.6,0,0
15675,80,3,323.69,0,0
15676,18,3,3435.76,0,0
15677,48,1,657.23,0,1
15678,52,1,352.7,0,1
15679,23,4,781.28,0,0
15680,8,3,1333.68,0,0
15681,24,5,1426.16,0,0
15683,116,1,193.75,1,1
15687,8,9,2993.1,0,0
15689,119,2,254.1,1,0
15690,3,2,239.76,0,0
15691,251,1,136.8,1,1
15692,27,1,191.04,0,1
15694,0,14,6479.4,0,0
15695,266,2,409.98,1,0
15696,32,8,2711.11,0,0
15699,17,1,309.65,0,1
15700,171,2,696.68,1,0
15701,1,4,1529,0,0
15703,264,1,211.5,1,1
15704,139,4,2293.62,1,0
15705,200,1,143.1,1,1
15706,63,4,1060.56,0,0
15707,34,4,916.98,0,0
15708,40,7,3235.25,0,0
15709,283,1,133.25,1,1
15712,8,5,1072.36,0,0
15713,142,2,356.7,1,0
15714,11,2,330.03,0,0
15716,145,4,1101.11,1,0
15717,233,1,150.3,1,1
15719,32,13,5030.07,0,0
15720,23,1,598.73,0,1
15721,11,1,471.4,0,1
15722,35,5,2211.21,0,0
15723,364,1,190.7,1,1
15724,200,2,218.25,1,0
15725,14,1,415.25,0,1
15727,16,7,5159.06,0,0
15729,212,1,85,1,1
15730,65,3,1120.88,0,0
15732,211,2,294.12,1,0
15733,282,1,162.3,1,1
15734,114,2,1339.45,1,0
15737,14,8,1188.12,0,0
15738,18,16,4812.42,0,0
15739,65,1,449.12,0,1
15740,48,1,154.88,0,1
15743,15,4,775.96,0,0
15744,77,1,34.8,0,1
15745,18,4,1094.59,0,0
15746,133,1,196.88,1,1
15747,12,3,946.64,0,0
15748,39,1,144.36,0,1
15749,234,3,44534.3,1,0
15750,2,8,2463.05,0,0
15752,39,7,2626.6,0,0
15753,304,1,79.2,1,1
15754,50,3,458.57,0,0
15755,9,6,2364.25,0,0
15756,60,4,528.01,0,0
15757,65,2,714.42,0,0
15758,24,1,205.25,0,1
15759,217,3,253.04,1,0
15762,64,2,583.75,0,0
15763,31,2,1086.92,0,0
15764,87,6,3279.97,0,0
15766,63,1,315.06,0,1
15768,115,3,621.83,1,0
15769,6,26,56252.72,0,0
15773,5,1,635.68,0,1
15774,68,1,270.8,0,1
15775,244,1,104.9,1,1
15776,132,1,241.62,1,1
15777,240,4,1047.11,1,0
15780,183,3,475.28,1,0
15781,24,3,345.46,0,0
15782,9,3,2614.74,0,0
15783,10,1,246.3,0,1
15785,32,5,2328.97,0,0
15786,45,3,4919,0,0
15787,25,3,933.26,0,0
15789,357,1,351.3,1,1
15790,9,1,218.75,0,1
15791,43,2,1612.69,0,0
15793,14,3,965.61,0,0
15795,149,1,610.01,1,1
15796,0,8,2708.61,0,0
15797,112,4,2207.4,1,0
15799,75,3,884.14,0,0
15800,106,2,696.89,1,0
15801,45,3,1063.95,0,0
15802,142,1,451.42,1,1
15803,50,1,415.82,0,1
15804,0,13,4206.39,0,0
15805,22,17,5488.18,0,0
15806,45,3,784.58,0,0
15807,49,3,903.9,0,0
15808,305,4,3651.27,1,0
15809,35,5,515.77,0,0
15810,78,4,1391.98,0,0
15811,21,6,2218.62,0,0
15812,106,5,1801.14,1,0
15813,207,2,1303.91,1,0
15814,16,4,1945.33,0,0
15815,63,5,2100.6,0,0
15819,48,4,1905.45,0,0
15820,319,1,206.98,1,1
15821,43,2,570.96,0,0
15822,2,2,885.47,0,0
15823,371,1,15,1,1
15825,171,1,532.94,1,1
15826,55,3,1654.31,0,0
15827,72,14,1836.09,0,0
15829,98,2,636.14,1,0
15830,37,1,576,0,1
15831,57,3,794.64,0,0
15832,253,1,836.79,1,1
15834,69,4,2225.15,0,0
15835,43,4,954.09,0,0
15836,49,1,137.37,0,1
15837,64,1,391.98,0,1
15838,10,19,33643.08,0,0
15839,32,3,1048.49,0,0
15840,58,2,355.56,0,0
15841,72,4,1224.06,0,0
15843,303,1,118.95,1,1
15844,45,1,130.74,0,1
15845,17,8,3711.77,0,0
15847,37,2,389.27,0,0
15850,18,2,234.88,0,0
15852,186,2,160.71,1,0
15853,51,1,110.8,0,1
15854,3,12,2969.12,0,0
15855,136,5,712.24,1,0
15856,3,27,16143.64,0,0
15857,18,1,297,0,1
15858,15,5,1427.57,0,0
15860,40,8,965.16,0,0
15861,11,8,3146.92,0,0
15862,7,4,832.88,0,0
15863,25,2,68.84,0,0
15864,21,6,1936.32,0,0
15865,40,3,895.13,0,0
15866,100,1,211.89,1,1
15867,4,15,3810.14,0,0
15869,276,2,149.64,1,0
15870,32,1,351.44,0,1
15872,14,2,316.25,0,0
15874,63,7,4405.88,0,0
15877,1,2,490.33,0,0
15880,368,1,329.03,1,1
15881,311,5,501.39,1,0
15882,198,4,516.36,1,0
15883,1,2,396.48,0,0
15885,92,3,379.35,1,0
15886,59,1,181.09,0,1
15888,80,1,168.31,0,1
15889,156,2,420.07,1,0
15891,226,1,511.68,1,1
15894,252,2,258.25,1,0
15895,149,1,179.17,1,1
15897,193,2,208.59,1,0
15898,0,5,1383.83,0,0
15899,368,1,56.25,1,1
15900,23,1,337.28,0,1
15901,16,3,351.73,0,0
15903,9,7,5126.76,0,0
15904,7,1,164.68,0,1
15906,19,7,1567.69,0,0
15907,3,3,882.72,0,0
15909,173,1,191.94,1,1
15910,0,8,1228.88,0,0
15912,177,2,264.62,1,0
15916,15,8,1502.86,0,0
15917,247,1,123.1,1,1
15918,190,2,334.23,1,0
15919,19,2,525.69,0,0
15920,153,4,167.5,1,0
15921,172,1,323.03,1,1
15922,372,1,369.5,1,1
15923,372,1,127.08,1,1
15925,193,1,207.15,1,1
15930,66,1,426.63,0,1
15932,3,8,2495.87,0,0
15933,20,3,1107.46,0,0
15935,238,2,416.86,1,0
15937,63,1,145.35,0,1
15938,111,5,404.58,1,0
15939,89,15,6115.01,0,0
15940,310,1,35.8,1,1
15942,133,1,337.44,1,1
15944,276,1,325.1,1,1
15945,364,1,181,1,1
15947,82,1,1708.24,0,1
15948,7,2,955.24,0,0
15949,16,2,364.72,0,0
15950,31,4,1744.71,0,0
15951,8,2,708.22,0,0
15952,33,4,781.91,0,0
15953,14,8,1657.28,0,0
15955,23,14,4416.26,0,0
15957,31,1,428.89,0,1
15958,73,1,104.35,0,1
15963,19,2,470.76,0,0
15965,16,4,808.87,0,0
15967,22,2,397.68,0,0
15969,2,3,666.1,0,0
15970,303,1,314.1,1,1
15971,17,12,4199.85,0,0
15973,366,1,307.82,1,1
15974,38,7,3442.15,0,0
15975,83,1,371.01,0,1
15976,164,2,427.64,1,0
15977,16,2,1054.73,0,0
15978,76,1,1098.78,0,1
15980,88,3,2398.86,0,0
15981,24,8,3408.48,0,0
15983,21,4,1465.12,0,0
15984,2,10,2780.63,0,0
15985,122,2,1142.42,1,0
15986,29,1,168.12,0,1
15987,11,7,1432.77,0,0
15988,18,1,156.78,0,1
15990,43,2,792.11,0,0
15992,3,1,41.99,0,1
15993,8,7,2777.67,0,0
15994,54,1,414.27,0,1
15996,87,6,1032.58,0,0
15998,36,5,3080.22,0,0
16000,2,3,12393.7,0,0
16003,29,5,2735.37,0,0
16005,11,4,578.71,0,0
16006,210,1,101.4,1,1
16007,47,4,1693.81,0,0
16008,23,3,478.78,0,0
16009,21,4,972.11,0,0
16010,245,3,392.4,1,0
16011,7,16,3352.96,0,0
16012,34,3,1415.29,0,0
16013,3,47,37130.6,0,0
16014,37,3,646.83,0,0
16015,3,3,704.55,0,0
16016,2,8,1465.51,0,0
16017,46,1,211.88,0,1
16018,38,2,408.9,0,0
16019,46,9,3786.24,0,0
16020,16,3,851.01,0,0
16022,259,1,602.63,1,1
16023,45,3,719.81,0,0
16024,11,1,251.03,0,1
16025,29,1,439.66,0,1
16026,42,1,236.09,0,1
16027,91,6,934.62,1,0
16029,38,63,80850.84,0,0
16030,309,1,331.24,1,1
16031,91,2,547.9,1,0
16033,5,20,8778.82,0,0
16034,195,3,437.7,1,0
16036,86,2,758.92,0,0
16037,269,3,855.02,1,0
16038,7,3,471.78,0,0
16040,64,3,1313.55,0,0
16041,30,3,3166.4,0,0
16042,21,5,1177.47,0,0
16043,37,4,773.99,0,0
16045,119,4,1340.7,1,0
16048,372,2,256.44,1,0
16049,39,3,1074.81,0,0
16050,173,1,137.9,1,1
16052,53,1,362.06,0,1
16053,32,2,1511.95,0,0
16054,144,1,783.9,1,1
16055,220,1,134.8,1,1
16056,44,1,650.75,0,1
16057,15,7,2263.12,0,0
16059,65,6,1453.16,0,0
16062,9,4,1153.62,0,0
16063,259,1,335.32,1,1
